dabs_path	tf_resource	tf_path	status
resources.pipelines.*.latest_updates[*]	databricks_pipeline	latest_updates	match
resources.pipelines.*.latest_updates[*].creation_time	databricks_pipeline	latest_updates.creation_time	match
resources.pipelines.*.latest_updates[*].state	databricks_pipeline	latest_updates.state	match
resources.pipelines.*.latest_updates[*].update_id	databricks_pipeline	latest_updates.update_id	match
resources.pipelines.*.libraries[*]	databricks_pipeline	library	renamed
resources.pipelines.*.libraries[*].file	databricks_pipeline	library.file	renamed
resources.pipelines.*.libraries[*].file.path	databricks_pipeline	library.file.path	renamed
resources.pipelines.*.libraries[*].glob	databricks_pipeline	library.glob	renamed
resources.pipelines.*.libraries[*].glob.include	databricks_pipeline	library.glob.include	renamed
resources.pipelines.*.libraries[*].jar	databricks_pipeline	library.jar	renamed
resources.pipelines.*.libraries[*].maven	databricks_pipeline	library.maven	renamed
resources.pipelines.*.libraries[*].maven.coordinates	databricks_pipeline	library.maven.coordinates	renamed
resources.pipelines.*.libraries[*].maven.exclusions[*]	databricks_pipeline	library.maven.exclusions	renamed
resources.pipelines.*.libraries[*].maven.repo	databricks_pipeline	library.maven.repo	renamed
resources.pipelines.*.libraries[*].notebook	databricks_pipeline	library.notebook	renamed
resources.pipelines.*.libraries[*].notebook.path	databricks_pipeline	library.notebook.path	renamed
resources.pipelines.*.libraries[*].whl	databricks_pipeline	library.whl	renamed
resources.pipelines.*.lifecycle	databricks_pipeline	lifecycle	dabs_only
resources.pipelines.*.lifecycle.prevent_destroy	databricks_pipeline	lifecycle.prevent_destroy	dabs_only
resources.pipelines.*.modified_status	databricks_pipeline	modified_status	dabs_only
resources.pipelines.*.name	databricks_pipeline	name	match
resources.pipelines.*.notifications[*]	databricks_pipeline	notification	renamed
resources.pipelines.*.notifications[*].alerts[*]	databricks_pipeline	notification.alerts	renamed
resources.pipelines.*.notifications[*].email_recipients[*]	databricks_pipeline	notification.email_recipients	renamed
resources.pipelines.*.permissions[*]	databricks_pipeline	permissions	dabs_only
resources.pipelines.*.permissions[*].group_name	databricks_pipeline	permissions.group_name	dabs_only
resources.pipelines.*.permissions[*].level	databricks_pipeline	permissions.level	dabs_only
resources.pipelines.*.permissions.object_id	databricks_pipeline	permissions.object_id	dabs_only
resources.pipelines.*.permissions[*].service_principal_name	databricks_pipeline	permissions.service_principal_name	dabs_only
resources.pipelines.*.permissions[*].user_name	databricks_pipeline	permissions.user_name	dabs_only
resources.pipelines.*.photon	databricks_pipeline	photon	match
resources.pipelines.*.pipeline_id	databricks_pipeline	pipeline_id	dabs_only
resources.pipelines.*.restart_window	databricks_pipeline	restart_window	match
resources.pipelines.*.restart_window.days_of_week[*]	databricks_pipeline	restart_window.days_of_week	match
resources.pipelines.*.restart_window.start_hour	databricks_pipeline	restart_window.start_hour	match
resources.pipelines.*.restart_window.time_zone_id	databricks_pipeline	restart_window.time_zone_id	match
resources.pipelines.*.root_path	databricks_pipeline	root_path	match
resources.pipelines.*.run_as	databricks_pipeline	run_as	match
resources.pipelines.*.run_as.service_principal_name	databricks_pipeline	run_as.service_principal_name	match
resources.pipelines.*.run_as.user_name	databricks_pipeline	run_as.user_name	match
resources.pipelines.*.run_as_user_name	databricks_pipeline	run_as_user_name	match
resources.pipelines.*.schema	databricks_pipeline	schema	match
resources.pipelines.*.serverless	databricks_pipeline	serverless	match
resources.pipelines.*.state	databricks_pipeline	state	match
resources.pipelines.*.storage	databricks_pipeline	storage	match
resources.pipelines.*.tags.*	databricks_pipeline	tags	match
resources.pipelines.*.target	databricks_pipeline	target	match
resources.pipelines.*.trigger	databricks_pipeline	trigger	match
resources.pipelines.*.trigger.cron	databricks_pipeline	trigger.cron	match
resources.pipelines.*.trigger.cron.quartz_cron_schedule	databricks_pipeline	trigger.cron.quartz_cron_schedule	match
resources.pipelines.*.trigger.cron.timezone_id	databricks_pipeline	trigger.cron.timezone_id	match
resources.pipelines.*.trigger.manual	databricks_pipeline	trigger.manual	match
resources.pipelines.*.url	databricks_pipeline	url	match
resources.pipelines.*.usage_policy_id	databricks_pipeline	usage_policy_id	match
?	databricks_pipeline	expected_last_modified	tf_only
?	databricks_pipeline	timeouts	tf_only
?	databricks_pipeline	timeouts.default	tf_only
resources.postgres_branches.*.branch_id	databricks_postgres_branch	branch_id	match
resources.postgres_branches.*.create_time	databricks_postgres_branch	create_time	match
resources.postgres_branches.*.expire_time	databricks_postgres_branch	expire_time	dabs_only
resources.postgres_branches.*.id	databricks_postgres_branch	id	dabs_only
resources.postgres_branches.*.is_protected	databricks_postgres_branch	is_protected	dabs_only
resources.postgres_branches.*.lifecycle	databricks_postgres_branch	lifecycle	dabs_only
resources.postgres_branches.*.lifecycle.prevent_destroy	databricks_postgres_branch	lifecycle.prevent_destroy	dabs_only
resources.postgres_branches.*.modified_status	databricks_postgres_branch	modified_status	dabs_only
resources.postgres_branches.*.name	databricks_postgres_branch	name	match
resources.postgres_branches.*.no_expiry	databricks_postgres_branch	no_expiry	dabs_only
resources.postgres_branches.*.parent	databricks_postgres_branch	parent	match
resources.postgres_branches.*.source_branch	databricks_postgres_branch	source_branch	dabs_only
resources.postgres_branches.*.source_branch_lsn	databricks_postgres_branch	source_branch_lsn	dabs_only
resources.postgres_branches.*.source_branch_time	databricks_postgres_branch	source_branch_time	dabs_only
resources.postgres_branches.*.spec	databricks_postgres_branch	spec	match
resources.postgres_branches.*.spec.expire_time	databricks_postgres_branch	spec.expire_time	match
resources.postgres_branches.*.spec.is_protected	databricks_postgres_branch	spec.is_protected	match
resources.postgres_branches.*.spec.no_expiry	databricks_postgres_branch	spec.no_expiry	match
resources.postgres_branches.*.spec.source_branch	databricks_postgres_branch	spec.source_branch	match
resources.postgres_branches.*.spec.source_branch_lsn	databricks_postgres_branch	spec.source_branch_lsn	match
resources.postgres_branches.*.spec.source_branch_time	databricks_postgres_branch	spec.source_branch_time	match
resources.postgres_branches.*.spec.ttl	databricks_postgres_branch	spec.ttl	match
resources.postgres_branches.*.status	databricks_postgres_branch	status	match
resources.postgres_branches.*.status.current_state	databricks_postgres_branch	status.current_state	match
resources.postgres_branches.*.status.default	databricks_postgres_branch	status.default	match
resources.postgres_branches.*.status.expire_time	databricks_postgres_branch	status.expire_time	match
resources.postgres_branches.*.status.is_protected	databricks_postgres_branch	status.is_protected	match
resources.postgres_branches.*.status.logical_size_bytes	databricks_postgres_branch	status.logical_size_bytes	match
resources.postgres_branches.*.status.pending_state	databricks_postgres_branch	status.pending_state	match
resources.postgres_branches.*.status.source_branch	databricks_postgres_branch	status.source_branch	match
resources.postgres_branches.*.status.source_branch_lsn	databricks_postgres_branch	status.source_branch_lsn	match
resources.postgres_branches.*.status.source_branch_time	databricks_postgres_branch	status.source_branch_time	match
resources.postgres_branches.*.status.state_change_time	databricks_postgres_branch	status.state_change_time	match
resources.postgres_branches.*.ttl	databricks_postgres_branch	ttl	dabs_only
resources.postgres_branches.*.uid	databricks_postgres_branch	uid	match
resources.postgres_branches.*.update_time	databricks_postgres_branch	update_time	match
resources.postgres_branches.*.url	databricks_postgres_branch	url	dabs_only
resources.postgres_endpoints.*.autoscaling_limit_max_cu	databricks_postgres_endpoint	autoscaling_limit_max_cu	dabs_only
resources.postgres_endpoints.*.autoscaling_limit_min_cu	databricks_postgres_endpoint	autoscaling_limit_min_cu	dabs_only
resources.postgres_endpoints.*.create_time	databricks_postgres_endpoint	create_time	match
resources.postgres_endpoints.*.disabled	databricks_postgres_endpoint	disabled	dabs_only
resources.postgres_endpoints.*.endpoint_id	databricks_postgres_endpoint	endpoint_id	match
resources.postgres_endpoints.*.endpoint_type	databricks_postgres_endpoint	endpoint_type	dabs_only
resources.postgres_endpoints.*.group	databricks_postgres_endpoint	group	dabs_only
resources.postgres_endpoints.*.group.enable_readable_secondaries	databricks_postgres_endpoint	group.enable_readable_secondaries	dabs_only
resources.postgres_endpoints.*.group.max	databricks_postgres_endpoint	group.max	dabs_only
resources.postgres_endpoints.*.group.min	databricks_postgres_endpoint	group.min	dabs_only
resources.postgres_endpoints.*.id	databricks_postgres_endpoint	id	dabs_only
resources.postgres_endpoints.*.lifecycle	databricks_postgres_endpoint	lifecycle	dabs_only
resources.postgres_endpoints.*.lifecycle.prevent_destroy	databricks_postgres_endpoint	lifecycle.prevent_destroy	dabs_only
resources.postgres_endpoints.*.modified_status	databricks_postgres_endpoint	modified_status	dabs_only
resources.postgres_endpoints.*.name	databricks_postgres_endpoint	name	match
resources.postgres_endpoints.*.no_suspension	databricks_postgres_endpoint	no_suspension	dabs_only
resources.postgres_endpoints.*.parent	databricks_postgres_endpoint	parent	match
resources.postgres_endpoints.*.settings	databricks_postgres_endpoint	settings	dabs_only
resources.postgres_endpoints.*.settings.pg_settings.*	databricks_postgres_endpoint	settings.pg_settings	dabs_only
resources.postgres_endpoints.*.spec	databricks_postgres_endpoint	spec	match
resources.postgres_endpoints.*.spec.autoscaling_limit_max_cu	databricks_postgres_endpoint	spec.autoscaling_limit_max_cu	match
resources.postgres_endpoints.*.spec.autoscaling_limit_min_cu	databricks_postgres_endpoint	spec.autoscaling_limit_min_cu	match
resources.postgres_endpoints.*.spec.disabled	databricks_postgres_endpoint	spec.disabled	match
resources.postgres_endpoints.*.spec.endpoint_type	databricks_postgres_endpoint	spec.endpoint_type	match
resources.postgres_endpoints.*.spec.group	databricks_postgres_endpoint	spec.group	dabs_only
resources.postgres_endpoints.*.spec.group.enable_readable_secondaries	databricks_postgres_endpoint	spec.group.enable_readable_secondaries	dabs_only
resources.postgres_endpoints.*.spec.group.max	databricks_postgres_endpoint	spec.group.max	dabs_only
